investor_id,avg_gap_days,at_risk
INV004725,,False
INV004727,,False
INV004728,,False
INV004730,,False
INV004731,,False
INV004733,,False
INV004734,,False
INV004735,,False
INV004736,,False
INV004737,54.55555555555556,True
INV004738,93.2,True
INV004739,,False
INV004740,,False
INV004741,72.33333333333333,True
INV004742,,False
INV004743,,False
INV004744,,False
INV004745,,False
INV004746,,False
INV004747,,False
INV004748,,False
INV004749,,False
INV004750,,False
INV004751,,False
INV004752,,False
INV004753,61.4,True
INV004754,,False
INV004755,61.166666666666664,True
INV004756,,False
INV004757,,False
INV004758,,False
INV004759,,False
INV004760,,False
INV004761,71.4,True
INV004762,,False
INV004763,83.5,True
INV004764,83.0,True
INV004765,,False
INV004766,,False
INV004767,,False
INV004768,,False
INV004769,,False
INV004770,72.85714285714286,True
INV004771,,False
INV004772,,False
INV004773,,False
INV004774,,False
INV004775,,False
INV004776,57.375,True
INV004777,,False
INV004778,,False
INV004779,,False
INV004780,69.5,True
INV004781,,False
INV004782,,False
INV004783,,False
INV004784,,False
INV004785,66.16666666666667,True
INV004786,,False
INV004787,72.33333333333333,True
INV004788,,False
INV004790,,False
INV004791,,False
INV004792,,False
INV004794,,False
INV004795,,False
INV004796,,False
INV004797,,False
INV004798,53.666666666666664,True
INV004799,,False
INV004801,,False
INV004802,,False
INV004803,,False
INV004804,79.2,True
INV004805,44.666666666666664,True
INV004806,,False
INV004807,36.857142857142854,True
INV004808,,False
INV004810,,False
INV004811,,False
INV004812,,False
INV004813,62.0,True
INV004814,,False
INV004815,,False
INV004816,,False
INV004817,,False
INV004818,,False
INV004819,62.0,True
INV004820,,False
INV004821,,False
INV004822,,False
INV004823,,False
INV004825,70.0,True
INV004826,,False
INV004827,,False
INV004828,,False
INV004829,,False
INV004830,,False
INV004831,,False
INV004832,,False
INV004833,65.4,True
INV004834,38.625,True
INV004835,,False
INV004836,,False
INV004837,,False
INV004839,,False
INV004840,41.0,True
INV004841,,False
INV004842,,False
INV004843,50.857142857142854,True
INV004844,66.66666666666667,True
INV004845,81.8,True
INV004846,,False
INV004847,73.5,True
INV004848,54.125,True
INV004849,,False
INV004850,,False
INV004851,,False
INV004852,,False
INV004853,,False
INV004854,,False
INV004855,,False
INV004856,,False
INV004857,,False
INV004858,,False
INV004860,78.4,True
INV004861,,False
INV004862,,False
INV004863,68.0,True
INV004864,43.285714285714285,True
INV004865,76.33333333333333,True
INV004866,,False
INV004867,,False
INV004868,56.0,True
INV004869,,False
INV004870,,False
INV004871,69.14285714285714,True
INV004872,,False
INV004874,,False
INV004875,,False
INV004876,,False
INV004877,80.5,True
INV004878,,False
INV004879,,False
INV004880,,False
INV004881,,False
INV004882,,False
INV004883,,False
INV004884,,False
INV004885,,False
INV004886,,False
INV004887,,False
INV004888,,False
INV004889,70.66666666666667,True
INV004890,,False
INV004891,55.857142857142854,True
INV004892,,False
INV004893,,False
INV004894,,False
INV004895,,False
INV004896,79.4,True
INV004897,,False
INV004898,,False
INV004899,,False
INV004900,,False
INV004901,54.6,True
INV004903,,False
INV004904,,False
INV004905,,False
INV004906,,False
INV004907,,False
INV004908,,False
INV004909,,False
INV004910,,False
INV004911,63.666666666666664,True
INV004912,,False
INV004913,87.0,True
INV004914,,False
INV004915,,False
INV004916,75.5,True
INV004917,51.0,True
INV004918,,False
INV004919,,False
INV004920,,False
INV004921,,False
INV004922,,False
INV004923,,False
INV004924,59.75,True
INV004925,70.83333333333333,True
INV004926,66.28571428571429,True
INV004927,34.166666666666664,True
INV004928,,False
INV004929,,False
INV004930,,False
INV004931,,False
INV004932,,False
INV004933,,False
INV004934,,False
INV004935,,False
INV004937,,False
INV004938,,False
INV004939,,False
INV004940,,False
INV004942,,False
INV004943,,False
INV004944,,False
INV004945,,False
INV004946,,False
INV004947,45.0,True
INV004948,,False
INV004949,,False
INV004950,,False
INV004951,,False
INV004952,,False
INV004953,67.16666666666667,True
INV004954,,False
INV004955,,False
INV004956,59.142857142857146,True
INV004957,,False
INV004958,73.16666666666667,True
INV004959,68.6,True
INV004960,,False
INV004961,,False
INV004962,,False
INV004963,,False
INV004964,,False
INV004966,,False
INV004967,63.2,True
INV004968,,False
INV004969,,False
INV004970,,False
INV004971,,False
INV004972,,False
INV004973,55.0,True
INV004974,52.42857142857143,True
INV004977,,False
INV004978,63.833333333333336,True
INV004979,,False
INV004980,,False
INV004981,49.142857142857146,True
INV004982,,False
INV004983,57.666666666666664,True
INV004984,75.33333333333333,True
INV004985,,False
INV004986,81.33333333333333,True
INV004987,,False
INV004988,,False
INV004989,,False
INV004990,,False
INV004991,,False
INV004992,81.5,True
INV004993,,False
INV004994,,False
INV004995,,False
INV004996,46.333333333333336,True
INV004997,71.0,True
INV004998,,False
INV004999,,False
